mne,pub_month,antal,aktive
mne36191,11,6,0
mne47770,7,10,0
mne32127,6,21,0
mne33210,1,16,0
mne4503,4,4,0
mne33232,10,6,0
mne23492,4,4,0
mne44101,6,13,0
mne5635,6,8,0
mne34213,3,3,0
mne40044,10,3,0
mne27850,5,15,0
mne29455,12,40,1
mne28700,11,3,0
mne17356,12,6,0
mne35809,12,4,0
mne29455,1,11,0
mne47807,12,3,0
mne17412,4,5,0
mne34093,2,11,0
mne31443,4,2,0
mne718,6,6,0
mne23319,11,10,0
mne12275,5,16,0
mne33231,10,1,0
mne28708,5,3,0
mne264,6,10,1
mne49136,7,10,0
mne16030,5,11,0
mne17268,8,2,0
mne41286,6,30,0
mne453,2,3,0
mne3336,11,5,0
mne2913,5,10,1
mne17153,2,6,0
mne45833,3,7,0
mne23295,11,10,0
mne15627,4,1,0
mne40142,5,12,0
mne343,5,1,0
mne44141,4,13,1
mne35462,6,62,0
mne24819,3,12,0
mne24730,10,3,0
mne19708,4,3,0
mne15091,6,8,0
mne34277,1,7,0
mne16045,5,5,0
mne34458,5,13,0
mne17911,1,7,0
mne49045,5,10,0
mne10813,4,4,0
mne17802,7,9,0
mne33697,3,11,1
mne35451,4,9,2
mne48475,11,12,0
mne28909,2,7,0
mne32179,3,4,0
mne17363,9,6,0
mne45859,11,15,0
mne4001,5,3,0
mne32856,8,4,1
mne10123,6,3,0
mne50627,2,10,0
mne19800,7,16,0
mne45910,12,12,0
mne26718,4,22,0
mne34597,10,10,0
mne2938,6,9,0
mne35435,11,1,0
mne32172,1,25,0
mne3141,3,11,0
mne27749,6,12,0
mne49954,6,24,0
mne12506,7,13,5
mne18040,10,6,0
mne15324,4,9,0
mne28610,4,7,0
mne12506,4,13,4
mne33698,10,19,0
mne4274,5,7,0
mne49077,5,13,0
mne2968,10,8,0
mne51550,1,1,0
mne50624,6,10,0
mne4274,3,10,1
mne49954,12,4,0
mne34513,5,31,0
mne41369,5,10,0
mne48673,3,1,0
mne47829,7,14,0
mne17268,1,7,0
mne41287,3,28,0
mne28752,9,7,0
mne34094,2,12,0
mne32200,6,17,0
mne45844,3,6,1
mne4338,12,6,0
mne45859,1,13,0
mne34155,11,3,0
mne35797,3,27,0
mne32771,4,16,0
mne16560,1,5,0
mne33245,4,27,1
mne36030,9,2,0
mne30218,4,16,1
mne35467,7,46,0
mne9390,5,7,0
mne17363,10,7,0
mne35537,10,1,0
mne33698,1,10,0
mne29417,1,5,0
mne10149,12,2,0
mne52108,3,17,0
mne25346,9,2,0
mne15471,6,29,0
mne47806,10,1,0
mne47840,12,14,3
mne33208,7,15,0
mne955,9,1,0
mne34080,12,16,0
mne2673,1,8,0
mne35414,9,11,0
mne47771,6,4,0
mne1295,4,2,0
mne23309,6,29,0
mne29436,6,24,0
mne21333,7,26,0
mne17356,7,21,0
mne32800,6,6,0
mne34117,10,8,0
mne30141,3,15,0
mne18323,6,1,0
mne18573,2,3,0
mne28679,2,6,2
mne3965,8,2,0
mne50624,9,2,0
mne50154,1,5,0
mne34274,9,3,0
mne36169,4,4,0
mne3452,6,2,0
mne34482,11,16,0
mne34517,9,2,0
mne34498,6,14,0
mne26742,3,2,0
mne45859,2,13,0
mne27872,5,13,0
mne26911,2,8,0
mne5529,11,2,0
mne5529,12,1,0
mne32794,1,10,0
mne45862,5,10,0
mne18296,3,3,0
mne1770,10,5,0
mne26784,1,6,0
mne49066,3,6,0
mne51490,5,5,0
mne34517,10,5,0
mne16537,10,1,0
mne276,5,7,0
mne2674,12,3,0
mne1770,1,12,0
mne3606,3,4,0
mne12506,11,6,0
mne9880,7,5,0
mne40120,11,4,1
mne11738,1,5,0
mne15324,10,2,0
mne34111,11,7,0
mne16036,4,2,0
mne2913,4,3,0
mne29490,11,1,0
mne784,5,5,0
mne26873,11,11,0
mne35403,1,8,0
mne2913,1,1,0
mne2913,2,3,0
mne48474,10,12,0
mne21333,1,2,0
mne47918,1,3,0
mne2542,8,2,0
mne12315,6,8,0
mne11694,11,2,0
mne1167,8,12,1
mne47264,6,1,0
mne23138,2,3,0
mne34137,1,1,0
mne15744,10,7,0
mne7103,10,12,1
mne48524,7,4,0
mne51483,1,1,0
mne2913,12,5,0
mne34084,4,1,0
mne5635,12,4,0
mne18393,9,4,0
mne44339,12,1,0
mne45855,6,4,0
mne44100,12,12,0
mne16627,8,3,0
mne35446,2,10,1
mne5883,3,3,0
mne34440,12,5,0
mne34440,7,9,0
mne16045,1,16,0
mne18012,2,11,0
mne34537,2,55,0
mne49955,6,20,0
mne27841,4,13,0
mne4001,1,1,0
mne6247,7,11,0
mne1392,6,4,0
mne33231,11,11,0
mne33236,11,3,0
mne26873,7,17,0
mne15805,4,21,0
mne36169,12,3,0
mne36078,4,12,0
mne40142,11,3,0
mne15937,9,3,0
mne48474,5,19,0
mne28603,1,2,0
mne5764,1,11,0
mne3336,6,22,0
mne8108,4,3,0
mne16181,6,15,0
mne6735,6,18,0
mne29456,9,3,0
mne10675,11,12,0
mne48507,4,19,0
mne12299,6,20,0
mne36027,11,6,0
mne28909,8,2,0
mne33745,12,19,0
mne29383,9,7,0
mne34318,3,4,0
mne31478,8,4,0
mne1087,1,7,0
mne27749,1,3,0
mne51087,9,3,0
mne16030,1,2,0
mne16039,12,10,0
mne36174,12,7,0
mne32182,1,3,0
mne35435,5,17,0
mne4317,12,1,0
mne33282,4,12,0
mne18146,4,14,1
mne41369,11,5,0
mne23408,9,10,0
mne10023,7,26,0
mne1392,12,2,0
mne40762,5,40,0
mne34400,10,2,0
mne26718,2,2,0
mne33213,9,7,0
mne4471,7,6,0
mne4338,3,6,0
mne41372,5,25,1
mne27735,5,1,0
mne23256,9,2,0
mne15510,1,5,1
mne21443,1,8,0
mne6251,4,7,0
mne11282,11,2,0
mne16567,7,21,0
mne7103,5,13,0
mne35809,10,12,0
mne34263,7,13,0
mne24622,8,2,0
mne32222,7,18,0
mne34089,12,2,0
mne24684,11,10,1
mne33931,4,10,0
mne49036,2,8,0
mne34154,3,10,0
mne35461,5,15,0
mne50624,1,2,0
mne15007,6,19,0
mne31457,12,15,0
mne19760,5,12,0
mne26712,5,18,0
mne11637,7,22,0
mne18279,12,8,0
mne12354,5,4,0
mne51087,10,11,0
mne49134,3,17,0
mne3644,9,3,0
mne33346,1,4,0
mne51490,6,8,0
mne13723,5,7,0
mne24818,11,18,0
mne11292,5,8,0
mne52108,9,2,0
mne51048,7,3,0
mne12363,3,21,0
mne888,4,9,0
mne26784,9,2,0
mne15091,11,5,0
mne49094,11,8,0
mne34094,5,20,0
mne955,2,2,0
mne17457,4,2,0
mne32222,12,24,0
mne18281,7,33,1
mne30142,10,1,0
mne17094,6,12,0
mne50624,12,2,0
mne23492,12,3,0
mne18040,9,2,0
mne31543,2,2,0
mne31427,8,1,0
mne11479,10,6,0
mne19687,3,15,1
mne40762,1,11,0
mne4503,6,11,0
mne33215,5,35,0
mne51052,12,15,0
mne24830,3,9,0
mne2630,1,15,0
mne49054,11,5,0
mne7610,7,3,0
mne47262,9,4,0
mne2940,8,4,0
mne49954,5,6,0
mne11058,4,2,0
mne26873,5,14,0
mne16682,4,5,0
mne28638,2,10,0
mne41343,4,22,0
mne36026,2,6,0
mne29394,6,2,0
mne33747,5,7,0
mne17818,6,18,0
mne24622,3,30,0
mne42779,9,4,0
mne41369,1,6,0
mne17911,2,3,0
mne23307,9,2,0
mne17412,10,1,0
mne18599,5,8,0
mne50257,1,6,0
mne34280,11,17,0
mne11058,12,2,0
mne15516,3,13,0
mne28695,2,7,0
mne51087,2,12,0
mne28627,5,3,0
mne2995,11,6,0
mne29447,7,17,0
mne2645,1,5,0
mne5292,2,1,0
mne888,11,2,0
mne32726,2,9,0
mne11282,1,4,0
mne52108,1,17,0
mne44182,7,32,0
mne2542,10,2,0
mne41368,12,8,0
mne16030,4,10,0
mne276,7,6,0
mne11481,5,10,0
mne34152,2,9,0
mne45844,10,1,0
mne15007,8,3,0
mne26742,11,2,0
mne34458,1,13,0
mne24625,5,3,0
mne35809,4,16,0
mne14773,3,3,0
mne18651,5,16,0
mne33931,1,6,0
mne7418,10,4,0
mne33718,3,16,0
mne34117,4,5,0
mne33245,8,1,0
mne16627,11,3,0
mne2627,3,1,0
mne7423,12,7,0
mne33747,12,1,0
mne12581,3,13,0
mne33249,7,8,1
mne49037,3,7,0
mne49037,2,1,0
mne3258,10,6,0
mne11479,11,6,0
mne10149,10,2,0
mne12275,9,3,0
mne51495,6,5,0
mne35461,4,12,0
mne50642,7,1,0
mne11743,2,4,0
mne45844,4,3,0
mne35806,3,8,0
mne33208,8,5,0
mne30103,9,8,0
mne33262,4,7,0
mne8108,12,4,0
mne34329,3,34,0
mne26676,5,6,0
mne29490,2,15,0
mne50628,3,12,0
mne34458,8,3,0
mne30153,7,6,0
mne24681,1,12,0
mne12315,7,2,0
mne44141,12,7,0
mne10797,12,11,0
mne35884,9,6,0
mne50653,3,16,0
mne41315,6,44,0
mne28703,2,2,0
mne45851,4,8,0
mne7602,2,15,0
mne18599,11,2,0
mne26765,11,1,0
mne27749,7,9,0
mne52169,12,23,0
mne12354,7,7,0
mne40120,1,10,0
mne4562,5,2,0
mne718,12,2,0
mne23296,12,2,0
mne35432,12,7,0
mne34485,9,1,0
mne15007,9,1,0
mne35785,7,11,0
mne7418,2,4,0
mne33742,8,1,0
mne33715,1,6,0
mne12354,1,1,0
mne26864,11,13,0
mne13723,10,4,0
mne35626,12,3,0
mne34156,1,1,0
mne9191,11,6,0
mne47792,6,4,0
mne32172,2,13,1
mne29383,1,5,0
mne34329,11,13,0
mne276,9,2,0
mne18500,6,14,0
mne16345,12,8,0
mne29419,1,15,0
mne35451,2,15,2
mne14773,1,3,0
mne2630,9,4,0
mne45866,5,6,1
mne33284,9,10,0
mne34400,4,11,0
mne15018,1,2,0
mne51490,4,4,0
mne16913,2,13,0
mne11503,8,1,0
mne34089,8,2,0
mne3258,7,4,0
mne35462,5,14,0
mne16567,9,5,0
mne16852,3,31,0
mne31443,11,4,0
mne31543,7,32,0
mne26741,4,1,0
mne34352,12,3,0
mne50624,5,3,0
mne33702,3,18,0
mne50703,3,1,0
mne15202,2,1,0
mne2812,2,6,0
mne18499,9,2,0
mne46583,8,6,0
mne6598,10,4,0
mne32198,4,18,0
mne5502,4,3,0
mne16682,2,7,0
mne31474,2,10,0
mne34481,11,2,0
mne34112,7,18,4
mne7103,2,7,0
mne17153,3,10,0
mne34111,12,2,1
mne29447,9,4,0
mne23307,1,7,0
mne29419,11,9,0
mne17094,12,5,0
mne10923,7,1,0
mne35460,1,2,0
mne6598,6,24,0
mne2938,11,1,0
mne2630,6,2,0
mne52093,12,5,0
mne44101,5,14,0
mne15126,7,2,0
mne21318,1,8,0
mne11637,4,17,0
mne110,3,10,0
mne15202,4,3,0
mne23492,11,3,0
mne45890,12,13,0
mne44106,9,5,0
mne33754,4,7,0
mne3644,7,18,0
mne52075,7,15,0
mne32072,2,3,0
mne17802,9,5,0
mne7423,3,12,0
mne16181,9,2,0
mne34268,12,2,0
mne10068,6,8,0
mne49134,1,5,0
mne15450,6,27,0
mne47834,5,3,0
mne26911,8,1,0
mne34268,6,17,0
mne34473,7,27,0
mne47768,2,10,1
mne7552,1,9,0
mne2913,10,4,0
mne48469,4,3,0
mne35483,6,11,0
mne7552,11,5,0
mne34597,2,7,2
mne2503,6,3,0
mne40120,7,20,2
mne7491,3,5,0
mne32094,10,4,0
mne30220,2,10,0
mne12357,4,7,0
mne16030,8,5,0
mne50632,3,13,0
mne2645,2,4,0
mne29384,1,6,0
mne50154,4,4,0
mne28708,3,2,0
mne44181,2,1,0
mne11651,11,1,0
mne35446,12,18,0
mne35403,10,8,0
mne35453,2,18,0
mne35841,9,5,0
mne50620,12,1,0
mne32771,12,7,0
mne49078,8,1,0
mne11681,6,1,0
mne30121,5,4,0
mne11022,10,2,0
mne42816,11,3,0
mne33282,8,3,0
mne47802,10,13,0
mne29490,5,24,0
mne47790,8,1,0
mne45866,11,6,1
mne13723,2,1,0
mne3106,12,2,0
mne25346,12,12,0
mne41287,8,2,0
mne34274,2,9,0
mne29417,11,8,0
mne31396,2,1,0
mne33284,1,21,0
mne19802,6,26,0
mne34263,3,13,0
mne23314,9,2,0
mne33687,7,4,0
mne26676,2,9,0
mne35483,12,9,0
mne11022,6,18,0
mne44139,5,13,0
mne17412,6,14,0
mne46254,4,14,0
mne35799,4,8,0
mne18012,11,4,0
mne49134,7,17,0
mne12426,4,8,0
mne10047,10,17,0
mne2503,2,3,0
mne11673,7,2,0
mne41462,10,5,0
mne41282,10,19,0
mne116,8,2,0
mne30263,1,5,0
mne35884,11,35,0
mne32094,9,5,0
mne34495,2,8,0
mne17515,11,1,0
mne27778,1,6,0
mne24681,5,12,0
mne16045,10,4,0
mne18239,12,1,0
mne48475,12,24,0
mne11664,1,12,1
mne962,3,1,0
mne32794,10,14,0
mne34481,9,2,0
mne34293,1,4,1
mne32072,1,10,0
mne23295,3,8,0
mne888,1,3,0
mne40762,9,4,0
mne52076,11,3,0
mne34499,2,8,0
mne12470,10,7,0
mne10155,8,5,0
mne34097,8,2,0
mne962,12,6,0
mne18256,9,1,0
mne27841,9,3,0
mne10144,2,6,0
mne16560,4,4,0
mne23327,12,1,0
mne17515,4,9,0
mne2582,3,6,0
mne29381,1,4,0
mne34090,1,2,0
mne15369,7,30,0
mne17153,12,4,0
mne33311,5,5,0
mne18393,3,11,0
mne28701,8,2,0
mne40044,5,6,0
mne33702,1,11,0
mne6394,2,5,0
mne25198,12,7,0
mne34483,4,21,0
mne1077,11,1,0
mne33931,2,5,0
mne7602,11,4,0
mne3336,9,5,0
mne33210,10,7,0
mne11479,12,4,0
mne35414,12,19,0
mne9542,10,1,0
mne32726,12,6,0
mne17268,2,6,0
mne17153,11,4,0
mne27872,7,37,0
mne15428,4,1,0
mne28682,1,8,0
mne7491,1,3,0
mne28660,1,10,0
mne2995,5,12,0
mne47777,7,9,0
mne4023,9,2,0
mne23408,8,2,0
mne32209,3,2,0
mne35462,11,10,0
mne42779,4,12,0
mne41362,5,6,0
mne23295,5,6,0
mne29456,1,12,0
mne15324,12,14,0
mne16258,1,5,0
mne51500,3,6,0
mne52075,5,15,0
mne1770,5,17,0
mne31457,3,21,0
mne18628,4,8,0
mne36169,6,8,0
mne35441,9,6,0
mne3044,6,13,0
mne15369,4,6,0
mne26748,1,5,0
mne32771,7,15,0
mne33232,4,8,0
mne10032,11,1,0
mne27850,8,2,0
mne7423,1,3,0
mne52075,11,4,0
mne29496,6,30,0
mne42778,12,1,0
mne11060,4,5,0
mne28603,7,8,0
mne41369,9,2,0
mne33804,10,2,0
mne12472,3,3,0
mne34084,1,2,0
mne30354,4,20,0
mne35626,2,3,0
mne41462,3,1,0
mne7602,6,11,0
mne33210,3,24,0
mne21333,12,3,0
mne10049,12,7,0
mne45862,12,10,0
mne4471,3,1,0
mne17356,11,5,0
mne24841,1,2,0
mne23256,3,4,0
mne19802,2,8,0
mne18256,7,16,0
mne7404,4,5,0
mne28708,9,1,0
mne47907,5,2,0
mne2657,5,14,0
mne46621,7,4,0
mne34440,4,4,0
mne1167,7,44,0
mne17730,2,7,0
mne27778,2,5,0
mne1130,4,13,0
mne10123,5,2,0
mne35843,3,5,0
mne2738,9,6,0
mne29452,4,1,0
mne24687,3,4,0
mne34318,5,4,0
mne32094,12,7,0
mne41308,6,10,0
mne1392,5,1,0
mne2889,7,19,0
mne28700,9,1,0
mne34550,6,31,0
mne49955,2,3,0
mne623,4,11,0
mne47843,2,8,0
mne2537,11,4,1
mne17802,3,12,0
mne52100,7,22,0
mne48469,7,7,0
mne8405,12,2,0
mne32797,6,9,0
mne16987,12,1,0
mne34112,2,6,0
mne47918,6,10,0
mne31489,9,3,0
mne17412,12,4,0
mne34483,9,2,0
mne4404,9,1,0
mne5845,1,3,0
mne33750,9,11,0
mne35782,8,3,0
mne47863,6,39,0
mne17356,5,19,0
mne26911,10,4,0
mne34355,5,1,0
mne51546,11,4,0
mne25075,7,16,0
mne2861,9,3,0
mne3106,11,3,0
mne15428,1,1,0
mne33734,4,22,0
mne40120,2,7,2
mne44386,2,8,0
mne28700,5,6,0
mne9880,11,1,0
mne49873,7,3,0
mne9287,2,3,0
mne4338,5,6,0
mne44100,1,17,0
mne2556,2,3,0
mne33765,10,5,0
mne16045,6,6,0
mne34277,12,5,0
mne34299,11,2,0
mne15805,5,34,0
mne33715,2,7,0
mne48673,7,1,0
mne18830,7,13,0
mne49078,10,1,0
mne9287,12,2,0
mne34295,10,8,0
mne23299,2,2,0
mne33781,3,4,0
mne17094,2,10,0
mne32274,11,8,0
mne10842,5,5,0
mne26693,7,5,0
mne343,1,2,0
mne16682,5,2,0
mne29383,12,7,0
mne52076,3,3,0
mne30121,10,2,0
mne16537,12,1,0
mne5635,9,5,0
mne33284,10,5,0
mne44062,7,3,0
mne2503,5,5,0
mne12316,10,8,0
mne11503,10,9,0
mne33252,10,3,0
mne395,10,1,0
mne9053,6,8,0
mne27865,1,4,0
mne7588,10,2,0
mne4274,4,8,0
mne32825,2,14,0
mne31489,11,4,0
mne44060,3,7,0
mne7491,11,3,0
mne45825,4,2,0
mne33240,8,2,0
mne44339,7,16,0
mne42778,4,3,0
mne6176,5,3,0
mne34580,10,4,0
mne33284,11,17,0
mne3141,12,13,0
mne34498,10,7,0
mne2674,6,1,0
mne49068,6,5,0
mne23307,2,7,0
mne50628,10,2,0
mne16181,4,4,0
mne28679,12,7,0
mne36161,5,14,0
mne23309,12,3,0
mne10850,3,10,0
mne33726,1,5,0
mne10144,8,4,0
mne50627,11,1,0
mne1087,5,6,1
mne47829,11,1,0
mne45105,6,19,0
mne33765,12,17,0
mne22452,10,2,0
mne10825,3,7,0
mne3224,2,10,0
mne46065,6,4,0
mne7492,5,4,0
mne753,1,3,0
mne33236,2,5,0
mne26748,2,5,0
mne47262,1,6,0
mne12426,3,1,0
mne34097,4,16,0
mne40044,12,2,0
mne8108,8,2,0
mne49837,2,1,0
mne3336,1,10,0
mne31396,11,1,0
mne26720,3,10,0
mne23492,2,4,0
mne52169,7,1,0
mne33781,10,4,0
mne33747,4,2,0
mne34513,3,22,0
mne17429,7,19,0
mne12805,2,36,0
mne8304,4,1,0
mne34455,9,5,0
mne46601,11,8,0
mne2343,1,2,0
mne12426,2,8,0
mne15008,6,2,0
mne7637,4,8,0
mne35842,5,30,0
mne35784,2,9,0
mne8729,7,3,0
mne3443,5,5,0
mne27749,2,2,0
mne2602,2,12,0
mne33281,11,2,0
mne33284,2,14,0
mne18239,6,2,0
mne29452,9,2,0
mne25198,2,5,0
mne35809,3,9,0
mne32793,9,4,1
mne10842,2,5,0
mne31543,11,10,0
mne17515,9,2,0
mne35467,9,9,0
mne47303,12,1,0
mne32825,11,9,0
mne32825,12,6,0
mne31396,6,2,0
mne26742,10,2,0
mne28658,8,4,0
mne19802,11,1,0
mne47790,5,4,0
mne21333,2,3,0
mne27764,5,26,0
mne2968,11,17,0
mne52169,4,7,0
mne34498,5,8,0
mne34093,11,7,0
mne45859,4,15,0
mne2542,12,4,0
mne955,12,1,0
mne18279,2,10,0
mne51087,11,4,0
mne11738,9,4,0
mne41372,12,5,0
mne9201,4,4,0
mne35448,12,10,0
mne29388,3,13,0
mne44111,4,2,0
mne26797,7,4,0
mne32271,5,1,0
mne517,12,11,0
mne50628,4,6,0
mne35448,10,3,0
mne24819,2,3,0
mne29455,7,26,0
mne1313,10,3,0
mne26769,5,2,0
mne45890,2,5,0
mne28610,2,2,0
mne33232,1,6,0
mne11694,7,1,0
mne6735,9,1,0
mne34263,2,13,0
mne11651,2,8,0
mne16875,12,20,0
mne9459,2,7,0
mne47802,1,2,0
mne29436,2,4,0
mne15008,9,2,0
mne30121,3,4,0
mne18499,11,3,0
mne45866,12,7,1
mne34329,2,3,0
mne34400,1,5,0
mne44149,3,13,0
mne41368,1,3,0
mne33697,1,3,0
mne10901,7,4,0
mne15805,11,15,0
mne29465,10,2,0
mne30212,4,2,0
mne49102,11,5,1
mne10284,4,2,0
mne17145,7,32,0
mne42816,4,8,0
mne52075,3,9,0
mne16345,6,24,0
mne41368,4,14,0
mne11675,3,5,0
mne16039,6,19,0
mne47779,2,3,0
mne34482,9,15,0
mne26864,1,9,0
mne33742,4,23,0
mne29388,10,4,0
mne34482,10,12,0
mne7203,2,3,0
mne32201,3,1,0
mne2503,9,3,0
mne15471,5,19,0
mne12581,4,14,0
mne18256,5,8,0
mne34400,8,3,0
mne47264,7,5,0
mne35458,6,31,0
mne27757,2,11,1
mne17356,3,15,0
mne35435,12,7,0
mne50624,4,2,0
mne34346,12,7,0
mne4023,7,1,0
mne41343,3,22,0
mne27757,4,9,0
mne8304,12,3,0
mne40762,11,8,0
mne49094,1,6,0
mne35414,7,13,0
mne33781,5,4,0
mne8311,12,4,0
mne34580,1,3,0
mne2445,11,12,0
mne28695,5,9,0
mne36175,3,2,0
mne32116,10,10,0
mne33931,8,2,0
mne2575,4,11,0
mne36175,4,6,0
mne18499,5,7,0
mne51087,5,18,0
mne47806,7,5,0
mne2537,5,5,1
mne24830,7,3,0
mne44106,10,1,0
mne11292,12,11,0
mne34111,5,7,0
mne24819,4,7,0
mne888,12,9,0
mne35782,11,5,0
mne50628,9,6,0
mne18296,12,9,0
mne3141,9,4,0
mne28632,7,3,0
mne34486,12,9,0
mne15578,12,3,0
mne11637,1,3,0
mne50257,4,11,0
mne32069,2,2,0
mne4028,3,1,0
mne2537,9,8,1
mne47789,6,2,0
mne47789,5,2,0
mne33215,8,4,0
mne34280,9,11,0
mne34079,2,14,0
mne48507,10,8,0
mne51508,6,35,0
mne27747,10,4,0
mne11282,5,2,0
mne11481,4,4,0
mne10023,12,5,0
mne33311,1,4,0
mne33311,4,3,0
mne42779,11,4,0
mne47780,9,7,0
mne3896,7,10,0
mne34313,11,4,0
mne19687,9,1,0
mne44141,2,7,0
mne454,11,1,0
mne10842,6,22,0
mne2556,8,3,0
mne15805,9,5,0
mne10427,5,4,0
mne34299,10,3,0
mne2627,1,2,0
mne52110,7,6,0
mne29389,3,1,0
mne34550,12,15,0
mne18652,5,21,0
mne33750,11,5,0
mne34117,9,1,0
mne30354,10,2,0
mne50701,1,3,0
mne16626,2,1,0
mne23319,1,15,0
mne29436,7,21,0
mne29436,12,4,0
mne34524,11,5,0
mne47283,9,2,0
mne45833,11,5,0
mne51607,12,4,0
mne276,2,3,0
mne9201,6,18,0
mne18296,4,1,0
mne17094,10,2,0
mne1392,3,3,0
mne2503,1,2,0
mne50257,12,9,0
mne30121,2,5,0
mne26720,11,5,0
mne17094,5,7,0
mne45874,8,3,1
mne35483,1,3,0
mne28752,11,9,0
mne6394,4,6,0
mne34154,9,5,0
mne10842,8,1,0
mne16675,3,7,0
mne6706,11,1,0
mne50628,5,6,0
mne48474,3,14,0
mne3328,1,4,0
mne47779,3,18,0
mne29455,9,4,0
mne29455,8,2,0
mne264,11,2,0
mne29436,11,3,0
mne30203,1,5,0
mne47918,5,3,0
mne784,4,3,0
mne47799,7,9,0
mne34295,2,1,0
mne805,11,1,0
mne6154,12,6,0
mne44101,4,1,0
mne35841,1,5,0
mne7399,9,4,0
mne33282,10,6,0
mne745,2,3,0
mne34263,11,4,0
mne35809,9,6,0
mne34499,10,1,0
mne9459,11,5,0
mne4028,12,3,0
mne31382,4,20,0
mne29438,10,5,0
mne9459,1,17,0
mne11022,11,2,0
mne49045,3,11,0
mne1167,2,5,0
mne33685,5,8,0
mne34334,3,12,0
mne6251,6,8,0
mne16913,3,1,0
mne52076,12,21,0
mne19687,12,1,0
mne49136,3,2,0
mne42778,1,2,0
mne33775,11,7,0
mne10068,11,1,0
mne8304,2,2,0
mne16181,2,2,0
mne2720,2,2,0
mne1087,7,2,0
mne11738,11,9,0
mne35403,12,6,0
mne2738,12,3,0
mne7418,7,1,0
mne34372,5,24,0
mne2582,10,8,0
mne34268,1,5,0
mne45104,11,3,0
mne51490,12,1,0
mne49054,5,11,0
mne52171,6,19,0
mne15018,12,3,0
mne7731,4,4,0
mne16181,7,1,0
mne34079,10,4,0
mne49080,10,2,0
mne23327,1,2,0
mne49080,12,2,0
mne3224,11,7,0
mne2738,2,21,0
mne28697,2,9,0
mne27749,11,3,0
mne29383,2,6,0
mne51500,5,13,0
mne33346,7,7,0
mne46585,4,17,0
mne40050,4,5,0
mne47770,9,4,1
mne12250,5,1,0
mne34293,4,3,0
mne28660,4,22,0
mne2601,4,6,0
mne34155,7,9,0
mne44143,5,26,0
mne50644,7,3,0
mne2812,3,10,0
mne18296,5,2,0
mne18146,1,5,0
mne15013,9,4,0
mne9432,3,1,0
mne27711,1,2,0
mne16724,5,3,0
mne34513,2,10,1
mne3896,12,7,0
mne44149,12,5,0
mne36030,7,17,0
mne47777,2,11,0
mne33687,5,8,0
mne2938,4,4,0
mne3677,11,2,0
mne33754,1,4,0
mne34294,1,11,0
mne32116,1,6,0
mne51050,4,17,0
mne35786,2,2,1
mne50558,1,7,0
mne10149,8,1,0
mne50701,6,9,2
mne32067,2,8,0
mne52076,10,5,0
mne45340,4,1,0
mne10123,4,1,0
mne35465,9,1,0
mne34155,5,3,0
mne33734,10,5,0
mne1077,10,6,0
mne753,5,3,0
mne34097,2,3,0
mne44111,5,3,0
mne10047,2,6,0
mne33685,3,11,0
mne19800,6,2,0
mne12472,9,1,0
mne12363,4,11,0
mne5292,1,1,0
mne8304,5,1,0
mne40036,3,31,0
mne44180,7,9,0
mne52245,3,3,0
mne33770,7,29,0
mne48673,2,2,0
mne29388,7,11,0
mne49045,4,7,1
mne9390,11,1,0
mne34128,7,5,0
mne11067,10,2,0
mne41462,5,8,0
mne45834,2,3,0
mne34367,12,13,0
mne32856,7,3,0
mne30221,10,1,0
mne11700,6,1,0
mne34481,2,13,0
mne47799,5,7,1
mne33931,9,4,0
mne49037,4,4,0
mne17457,7,1,0
mne17457,2,4,0
mne7731,5,6,0
mne18279,4,25,0
mne31427,9,4,0
mne17365,6,6,0
mne31489,12,12,0
mne34499,4,14,0
mne46065,3,2,0
mne50563,9,6,0
mne47782,7,13,0
mne1032,7,2,0
mne45821,3,2,0
mne52082,3,1,0
mne10149,7,2,0
mne16665,7,9,0
mne15606,4,1,0
mne23316,11,3,0
mne7602,5,3,0
mne12193,4,4,0
mne26824,3,2,0
mne47779,7,20,0
mne7418,11,2,0
mne33771,6,7,0
mne50632,7,13,0
mne35456,10,1,0
mne34090,8,4,0
mne13723,12,2,0
mne44147,5,6,0
mne25196,3,1,0
mne4471,5,1,0
mne32797,12,1,0
mne46254,1,10,0
mne10777,4,8,0
mne19908,11,1,0
mne7103,9,8,0
mne34264,1,20,0
mne23347,9,1,0
mne35785,9,2,0
mne47283,5,3,0
mne48475,4,14,0
mne29494,8,2,0
mne31520,8,1,0
mne9432,12,2,0
mne2938,1,1,0
mne49054,12,11,0
mne18185,5,5,0
mne34194,10,4,0
mne34513,11,12,0
mne5635,1,1,0
mne21330,2,7,0
mne11022,3,5,0
mne36175,9,1,0
mne19760,8,1,0
mne33252,1,3,0
mne23371,12,2,0
mne45875,10,6,0
mne34440,1,1,0
mne661,12,8,0
mne31543,1,7,0
mne34482,2,23,0
mne10636,4,1,0
mne8108,11,1,0
mne33702,11,6,0
mne27872,1,2,0
mne50644,6,11,0
mne29438,12,2,0
mne46624,6,8,0
mne3896,1,5,0
mne41287,10,7,0
mne33262,12,7,0
mne28703,12,1,0
mne26779,7,3,0
mne2861,1,4,0
mne4317,5,2,0
mne45855,7,2,0
mne10067,6,7,0
mne14951,6,2,0
mne2889,11,13,0
mne5764,10,4,0
mne3258,4,6,0
mne49045,1,6,0
mne48484,3,1,0
mne34299,8,3,0
mne4503,12,3,0
mne35461,6,43,0
mne16030,10,6,0
